183.128.241.162,6666,HTTPS
171.39.45.167,8123,HTTPS
180.118.243.198,808,HTTPS
114.225.168.54,53128,HTTPS
183.128.242.0,6666,HTTPS
125.120.9.136,6666,HTTPS
125.120.206.239,6666,HTTPS
121.231.226.161,6666,HTTPS
117.63.78.34,6666,HTTP
220.184.212.159,6666,HTTPS
125.122.119.108,6666,HTTPS
125.120.200.42,808,HTTP
125.121.112.26,6666,HTTPS
115.198.34.49,6666,HTTP
125.118.73.73,6666,HTTP
125.120.11.190,6666,HTTP
111.155.116.232,8123,HTTPS
115.198.37.85,6666,HTTPS
111.155.124.84,8123,HTTP
222.185.22.86,6666,HTTPS
110.73.1.82,8123,HTTPS
222.185.23.189,6666,HTTPS
219.136.252.124,53281,HTTP
125.120.207.38,6666,HTTP
125.120.9.98,6666,HTTP
125.118.247.4,6666,HTTPS
114.228.75.113,6666,HTTP
115.198.34.230,6666,HTTPS
125.120.10.117,6666,HTTPS
125.122.168.112,6666,HTTPS
222.185.22.242,6666,HTTPS
122.246.51.204,8010,HTTPS
171.37.161.201,8123,HTTPS
121.231.32.159,6666,HTTPS
222.185.137.128,6666,HTTP
222.185.23.98,808,HTTPS
125.118.145.40,6666,HTTPS
221.232.235.43,8010,HTTP
114.228.74.221,6666,HTTPS
121.231.226.138,6666,HTTPS
121.31.102.137,8123,HTTPS
115.198.33.15,6666,HTTP
182.92.233.137,8118,HTTPS
125.121.117.8,808,HTTP
115.204.25.209,6666,HTTPS
222.185.23.82,6666,HTTPS
121.231.154.232,6666,HTTPS
125.122.116.159,6666,HTTP
125.120.202.145,6666,HTTPS
220.191.14.208,6666,HTTP
121.231.168.51,6666,HTTPS
110.73.5.154,8123,HTTP
